Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
41.45,22816.09,406.20,-103.7143,85.1, -,8.809802
41.50,22810.37,406.30,-114.619,85.1, -,8.790354
41.55,22804.65,406.40,-114.5714,85.1, -,8.790354
41.60,22810.37,406.30,-92.71429,85.1, -,8.790354
41.65,22816.09,406.20,-70.90476,85.1, -,8.790354
41.70,22821.81,406.10,-54.57143,85.1, -,8.790354
41.75,22821.81,406.10,-43.66667,85.1, -,8.790354
41.80,22816.09,406.20,-43.61905,85.1, -,8.790354
41.85,22816.09,406.20,-43.61905,85.1, -,8.790354
41.90,22804.65,406.40,-54.52381,85.1, -,8.790354
41.95,22804.65,406.40,-65.42857,85.1, -,8.790354
42.00,22798.93,406.50,-76.33334,85.1, -,8.790354
42.05,22798.93,406.50,-81.80952,85.1, -,8.790354
42.10,22787.49,406.70,-92.71429,85.1, -,8.790354
42.15,22776.06,406.90,-103.619,85.1, -,8.790354
42.20,22776.06,406.90,-98.14286,85.1, -,8.790354
42.25,22776.06,406.90,-98.14286,85.1, -,8.790354
42.30,22776.06,406.90,-87.2381,85.1, -,8.790354
42.35,22776.06,406.90,-65.42857,85.1, -,8.790354
42.40,22776.06,406.90,-59.95238,85.1, -,8.790354
42.45,22776.06,406.90,-49.04762,85.1, -,8.790354
42.50,22770.35,407.00,-43.57143,85.1, -,8.790354
42.55,22764.63,407.10,-43.57143,85.1, -,8.809802
42.60,22758.92,407.20,-43.57143,85.1, -,8.809802
42.65,22741.79,407.50,-65.33334,85.1, -,8.809802
42.70,22730.38,407.70,-81.61905,85.1, -,8.809802
42.75,22713.27,408.00,-103.3333,85.1, -,8.809802
42.80,22713.27,408.00,-103.3333,85.1, -,8.809802
42.85,22713.27,408.00,-97.90476,85.1, -,8.809802
42.90,22707.57,408.10,-103.3333,85.1, -,8.809802
42.95,22707.57,408.10,-92.42857,85.1, -,8.809802
43.00,22696.17,408.30,-103.2857,85.1, -,8.809802
43.05,22684.77,408.50,-108.7143,85.1, -,8.809802
43.10,22673.38,408.70,-119.5714,85.1, -,8.809802
43.15,22673.38,408.70,-108.6667,85.1, -,8.809802
43.20,22679.08,408.60,-92.33334,85.1, -,8.809802
43.25,22679.08,408.60,-92.33334,85.1, -,8.809802
43.30,22667.69,408.80,-103.1905,85.1, -,8.809802
43.35,22673.38,408.70,-97.7619,85.1, -,8.809802
43.40,22673.38,408.70,-97.7619,85.1, -,8.809802
43.45,22662,408.90,-108.619,85.1, -,8.809802
43.50,22650.61,409.10,-119.4762,85.1, -,8.809802
43.55,22644.92,409.20,-119.4762,85.1, -,8.809802
43.60,22639.24,409.30,-119.4762,85.1, -,8.809802
43.65,22639.24,409.30,-114.0476,85.1, -,8.809802
43.70,22644.92,409.20,-92.28571,85.1, -,8.809802
43.75,22639.24,409.30,-86.85714,85.1, -,8.809802
43.80,22622.18,409.60,-86.80952,85.1, -,8.809802
43.85,22605.13,409.90,-103.0476,85.1, -,8.809802
43.90,22605.13,409.90,-103.0476,85.1, -,8.809802
43.95,22622.18,409.60,-81.38095,85.1, -,8.809802
44.00,22639.24,409.30,-65.14286,85.1, -,8.809802
44.05,22616.49,409.70,-75.95238,85.1, -,8.809802
44.10,22599.45,410.00,-81.33334,85.1, -,8.809802
44.15,22599.45,410.00,-70.47619,85.1, -,8.809802
44.20,22599.45,410.00,-70.47619,85.1, -,8.809802
44.25,22588.09,410.20,-86.71429,85.1, -,8.809802
44.30,22582.42,410.30,-92.09524,85.1, -,8.809802
44.35,22582.42,410.30,-81.2381,85.1, -,8.809802
44.40,22588.09,410.20,-81.28571,85.1, -,8.809802
44.45,22599.45,410.00,-70.47619,85.1, -,8.809802
44.50,22593.77,410.10,-65.04762,85.1, -,8.809802
44.55,22582.42,410.30,-65,85.1, -,8.809802
44.60,22571.07,410.50,-70.38095,85.1, -,8.809802
44.65,22571.07,410.50,-64.95238,85.1, -,8.809802
44.70,22565.39,410.60,-70.33334,85.1, -,8.809802
44.75,22571.07,410.50,-70.38095,85.1, -,8.809802
44.80,22559.72,410.70,-75.7619,85.1, -,8.809802
44.85,22542.71,411.00,-75.71429,85.1, -,8.809802
44.90,22525.71,411.30,-75.66666,85.1, -,8.809802
44.95,22520.05,411.40,-81.04762,85.1, -,8.809802
45.00,22508.72,411.60,-108.0952,85.1, -,8.809802
45.05,22503.06,411.70,-129.7143,85.1, -,8.809802
45.10,22497.4,411.80,-113.4286,85.1, -,8.809802
45.15,22503.06,411.70,-91.80952,85.1, -,8.809802
45.20,22508.72,411.60,-86.42857,85.1, -,8.809802
45.25,22514.38,411.50,-81.04762,85.1, -,8.809802
45.30,22508.72,411.60,-75.61905,85.1, -,8.809802
45.35,22514.38,411.50,-64.85714,85.1, -,8.809802
45.40,22514.38,411.50,-64.85714,85.1, -,8.809802
45.45,22508.72,411.60,-75.61905,85.1, -,8.809802
45.50,22508.72,411.60,-86.42857,85.1, -,8.790354
45.55,22514.38,411.50,-75.61905,85.1, -,8.790354
45.60,22508.72,411.60,-70.19048,85.1, -,8.790354
45.65,22497.4,411.80,-70.14286,85.1, -,8.790354
45.70,22480.43,412.10,-86.28571,85.1, -,8.790354
45.75,22474.77,412.20,-86.28571,85.1, -,8.790354
