Time,Altitude,Pressure,Velocity,Events
108.00,17060.62,516.80,-85.28571, -
108.05,17051.2,517.00,-94.2381, -
108.10,17046.5,517.10,-94.2381, -
108.15,17046.5,517.10,-98.71429, -
108.20,17060.62,516.80,-103.2857, -
108.25,17065.33,516.70,-112.3333, -
108.30,17060.62,516.80,-112.2857, -
108.35,17051.2,517.00,-85.2381, -
108.40,17037.08,517.30,-76.19048, -
108.45,17027.67,517.50,-71.66666, -
108.50,17013.57,517.80,-80.61905, -
108.55,17018.27,517.70,-85.14286, -
108.60,17032.38,517.40,-85.19048, -
108.65,17041.79,517.20,-62.76191, -
108.70,17046.5,517.10,-44.80952, -
108.75,17046.5,517.10,-44.80952, -
108.80,17027.67,517.50,-62.71429, -
108.85,17018.27,517.70,-62.66667, -
108.90,17013.57,517.80,-58.19048, -
108.95,17004.17,518.00,-62.66667, -
109.00,16994.77,518.20,-67.14286, -
109.05,16990.07,518.30,-67.14286, -
109.10,16980.67,518.50,-67.14286, -
109.15,16975.98,518.60,-67.14286, -
109.20,16980.67,518.50,-62.66667, -
109.25,16966.59,518.80,-89.52381, -
109.30,16952.51,519.10,-107.4286, -
109.35,16943.13,519.30,-111.9048, -
109.40,16933.75,519.50,-111.9048, -
109.45,16933.75,519.50,-98.47619, -
109.50,16929.06,519.60,-94, -
109.55,16929.06,519.60,-80.57143, -
109.60,16924.37,519.70,-89.52381, -
109.65,16919.69,519.80,-107.4286, -
109.70,16910.31,520.00,-125.2857, -
109.75,16900.94,520.20,-138.6667, -
109.80,16896.26,520.30,-143.1429, -
109.85,16900.94,520.20,-120.7619, -
109.90,16910.31,520.00,-102.9048, -
109.95,16910.31,520.00,-98.42857, -
110.00,16910.31,520.00,-89.47619, -
110.05,16910.31,520.00,-80.52381, -
110.10,16900.94,520.20,-84.95238, -
110.15,16896.26,520.30,-80.47619, -
110.20,16891.58,520.40,-80.47619, -
110.25,16896.26,520.30,-80.47619, -
110.30,16891.58,520.40,-71.52381, -
110.35,16882.22,520.60,-67, -
110.40,16877.53,520.70,-62.52381, -
110.45,16877.53,520.70,-53.57143, -
110.50,16877.53,520.70,-53.57143, -
110.55,16872.86,520.80,-53.57143, -
110.60,16868.17,520.90,-58.04762, -
110.65,16868.17,520.90,-53.57143, -
110.70,16863.5,521.00,-53.57143, -
110.75,16863.5,521.00,-44.66667, -
110.80,16863.5,521.00,-35.76191, -
110.85,16863.5,521.00,-31.28572, -
110.90,16858.82,521.10,-40.23809, -
110.95,16858.82,521.10,-49.14286, -
111.00,16863.5,521.00,-44.66667, -
111.05,16858.82,521.10,-49.14286, -
111.10,16854.14,521.20,-53.61905, -
111.15,16849.47,521.30,-49.19048, -
111.20,16844.79,521.40,-49.19048, -
111.25,16840.12,521.50,-49.14286, -
111.30,16835.44,521.60,-58.04762, -
111.35,16830.77,521.70,-58.04762, -
111.40,16826.1,521.80,-53.57143, -
111.45,16816.75,522.00,-58, -
111.50,16816.75,522.00,-58, -
111.55,16821.42,521.90,-53.57143, -
111.60,16802.74,522.30,-66.90476, -
111.65,16788.74,522.60,-75.7619, -
111.70,16770.08,523.00,-93.52381, -
111.75,16760.76,523.20,-97.95238, -
111.80,16779.41,522.80,-80.19048, -
111.85,16784.08,522.70,-75.7619, -
111.90,16770.08,523.00,-89.09524, -
111.95,16756.1,523.30,-97.95238, -
112.00,16756.1,523.30,-97.95238, -
112.05,16751.43,523.40,-106.8571, -
112.10,16742.12,523.60,-111.2381, -
112.15,16737.46,523.70,-111.1905, -
112.20,16732.8,523.80,-111.1429, -
112.25,16728.14,523.90,-111.0952, -
112.30,16723.48,524.00,-111.0952, -
112.35,16723.48,524.00,-106.6667, -
112.40,16728.14,523.90,-97.7619, -
112.45,16728.14,523.90,-93.33334, -
112.50,16723.48,524.00,-88.85714, -
112.55,16723.48,524.00,-88.85714, -
112.60,16718.83,524.10,-97.71429, -
112.65,16718.83,524.10,-79.90476, -
112.70,16714.17,524.20,-71, -
112.75,16709.52,524.30,-57.66667, -
112.80,16704.86,524.40,-53.19048, -
112.85,16700.21,524.50,-75.38095, -
112.90,16686.26,524.80,-93.09524, -
112.95,16681.6,524.90,-84.19048, -
113.00,16681.6,524.90,-70.85714, -
113.05,16681.6,524.90,-70.85714, -
113.10,16676.96,525.00,-70.85714, -
113.15,16676.96,525.00,-62, -
113.20,16676.96,525.00,-57.57143, -
113.25,16681.6,524.90,-48.71429, -
113.30,16676.96,525.00,-48.71429, -
113.35,16667.66,525.20,-53.14286, -
113.40,16653.72,525.50,-66.42857, -
113.45,16635.14,525.90,-88.57143, -
113.50,16621.22,526.20,-101.8095, -
113.55,16616.58,526.30,-101.8095, -
113.60,16616.58,526.30,-101.8095, -
113.65,16611.94,526.40,-101.8095, -
113.70,16602.66,526.60,-110.6667, -
113.75,16588.75,526.90,-119.4762, -
113.80,16579.48,527.10,-123.8571, -
113.85,16574.85,527.20,-123.8571, -
113.90,16570.22,527.30,-123.8571, -
113.95,16574.85,527.20,-106.1429, -
114.00,16579.48,527.10,-97.28571, -
114.05,16584.12,527.00,-92.85714, -
114.10,16593.39,526.80,-84.04762, -
114.15,16607.3,526.50,-66.38095, -
114.20,16621.22,526.20,-53.14286, -
114.25,16625.86,526.10,-48.71429, -
114.30,16607.3,526.50,-70.80952, -
114.35,16593.39,526.80,-79.61905, -
114.40,16598.02,526.70,-66.33334, -
114.45,16588.75,526.90,-61.85714, -
114.50,16579.48,527.10,-52.95238, -
114.55,16574.85,527.20,-44.14286, -
114.60,16560.95,527.50,-52.95238, -
114.65,16542.43,527.90,-70.57143, -
114.70,16514.67,528.50,-92.57143, -
114.75,16496.18,528.90,-101.3333, -
114.80,16486.94,529.10,-96.90476, -
114.85,16482.32,529.20,-92.47619, -
114.90,16482.32,529.20,-88.04762, -
114.95,16486.94,529.10,-79.2381, -
115.00,16486.94,529.10,-83.66666, -
115.05,16482.32,529.20,-92.47619, -
115.10,16473.08,529.40,-105.7143, -
115.15,16468.47,529.50,-118.9048, -
115.20,16463.85,529.60,-136.5238, -
115.25,16463.85,529.60,-149.7619, -
115.30,16454.62,529.80,-163, -
115.35,16445.39,530.00,-154.1429, -
115.40,16440.78,530.10,-145.2857, -
115.45,16450,529.90,-140.9524, -
115.50,16459.23,529.70,-123.3333, -
115.55,16468.47,529.50,-105.7143, -
115.60,16477.71,529.30,-92.47619, -
115.65,16477.71,529.30,-79.2381, -
115.70,16468.47,529.50,-70.42857, -
115.75,16468.47,529.50,-44, -
115.80,16459.23,529.70,-35.19048, -
115.85,16440.78,530.10,-43.95238, -
115.90,16431.55,530.30,-48.33333, -
115.95,16426.94,530.40,-52.71429, -
116.00,16417.72,530.60,-65.85714, -
116.05,16408.51,530.80,-74.61905, -
116.10,16390.08,531.20,-87.80952, -
116.15,16380.87,531.40,-87.7619, -
116.20,16376.27,531.50,-87.7619, -
116.25,16376.27,531.50,-83.38095, -
116.30,16380.87,531.40,-79, -
116.35,16390.08,531.20,-61.42857, -
116.40,16399.29,531.00,-43.85714, -
116.45,16390.08,531.20,-48.23809, -
116.50,16371.67,531.60,-74.52381, -
116.55,16362.46,531.80,-92.09524, -
116.60,16357.86,531.90,-105.2857, -
116.65,16353.26,532.00,-118.4762, -
116.70,16348.66,532.10,-122.8571, -
116.75,16344.06,532.20,-118.4286, -
116.80,16344.06,532.20,-118.4286, -
116.85,16353.26,532.00,-100.8571, -
116.90,16367.06,531.70,-70.14286, -
116.95,16362.46,531.80,-65.7619, -
117.00,16353.26,532.00,-70.14286, -
117.05,16339.47,532.30,-74.52381, -
117.10,16325.68,532.60,-78.90476, -
117.15,16316.49,532.80,-70.09524, -
117.20,16321.08,532.70,-56.95238, -
117.25,16321.08,532.70,-52.57143, -
117.30,16316.49,532.80,-56.95238, -
117.35,16316.49,532.80,-61.33333, -
117.40,16330.27,532.50,-56.95238, -
117.45,16334.87,532.40,-61.33333, -
117.50,16325.68,532.60,-61.33333, -
117.55,16316.49,532.80,-52.57143, -
117.60,16298.12,533.20,-61.28571, -
117.65,16275.17,533.70,-78.7619, -
117.70,16275.17,533.70,-74.38095, -
117.75,16293.53,533.30,-52.52381, -
117.80,16302.71,533.10,-39.38095, -
117.85,16298.12,533.20,-43.76191, -
117.90,16293.53,533.30,-56.90476, -
117.95,16293.53,533.30,-70.04762, -
118.00,16288.93,533.40,-70.04762, -
118.05,16279.76,533.60,-70.04762, -
118.10,16270.58,533.80,-65.66666, -
118.15,16266,533.90,-56.90476, -
118.20,16261.41,534.00,-52.52381, -
118.25,16256.83,534.10,-61.28571, -
118.30,16252.24,534.20,-65.66666, -
118.35,16252.24,534.20,-61.28571, -
118.40,16252.24,534.20,-61.28571, -
118.45,16266,533.90,-61.33333, -
118.50,16261.41,534.00,-70.09524, -
118.55,16261.41,534.00,-61.33333, -
118.60,16266,533.90,-48.19048, -
118.65,16256.83,534.10,-39.42857, -
118.70,16247.66,534.30,-26.28572, -
118.75,16229.33,534.70,-43.76191, -
118.80,16224.75,534.80,-65.61905, -
118.85,16220.17,534.90,-78.7619, -
118.90,16211.01,535.10,-83.09524, -
118.95,16197.28,535.40,-91.80952, -
119.00,16178.98,535.80,-109.2381, -
119.05,16169.84,536.00,-113.5714, -
119.10,16169.84,536.00,-104.8095, -
119.15,16174.41,535.90,-91.71429, -
119.20,16174.41,535.90,-87.33334, -
119.25,16169.84,536.00,-87.28571, -
119.30,16160.7,536.20,-91.61905, -
119.35,16156.13,536.30,-91.57143, -
119.40,16142.42,536.60,-104.619, -
119.45,16133.29,536.80,-113.3333, -
119.50,16124.16,537.00,-135.1429, -
119.55,16119.59,537.10,-135.0952, -
119.60,16110.46,537.30,-143.8095, -
119.65,16110.46,537.30,-148.1905, -
119.70,16115.03,537.20,-135.1429, -
119.75,16115.03,537.20,-126.4286, -
119.80,16110.46,537.30,-113.2857, -
119.85,16101.34,537.50,-117.5714, -
119.90,16101.34,537.50,-113.1905, -
119.95,16096.78,537.60,-108.8095, -
120.00,16083.1,537.90,-108.7619, -
120.05,16078.54,538.00,-95.66666, -
120.10,16078.54,538.00,-86.95238, -
120.15,16073.99,538.10,-91.28571, -
120.20,16064.87,538.30,-104.2857, -
120.25,16060.31,538.40,-108.619, -
120.30,16055.76,538.50,-108.619, -
120.35,16051.21,538.60,-104.2381, -
120.40,16051.21,538.60,-99.90476, -
120.45,16051.21,538.60,-86.85714, -
120.50,16046.65,538.70,-82.47619, -
120.55,16042.1,538.80,-78.09524, -
120.60,16033,539.00,-82.42857, -
120.65,16028.45,539.10,-78.04762, -
120.70,16023.89,539.20,-82.38095, -
120.75,16019.35,539.30,-91.04762, -
120.80,16014.8,539.40,-95.38095, -
120.85,16014.8,539.40,-91.04762, -
120.90,16010.25,539.50,-86.71429, -
120.95,16001.16,539.70,-95.38095, -
121.00,16005.7,539.60,-86.71429, -
121.05,16010.25,539.50,-69.33334, -
121.10,16005.7,539.60,-69.33334, -
121.15,16001.16,539.70,-73.66666, -
121.20,16005.7,539.60,-65, -
121.25,16001.16,539.70,-60.66667, -
121.30,15996.61,539.80,-60.66667, -
121.35,15982.98,540.10,-69.33334, -
121.40,15973.89,540.30,-73.66666, -
121.45,15964.81,540.50,-82.33334, -
121.50,15960.27,540.60,-86.66666, -
121.55,15955.73,540.70,-86.66666, -
121.60,15946.65,540.90,-91, -
121.65,15946.65,540.90,-82.33334, -
121.70,15942.11,541.00,-82.33334, -
121.75,15942.11,541.00,-78, -
121.80,15942.11,541.00,-73.66666, -
121.85,15942.11,541.00,-69.33334, -
121.90,15933.04,541.20,-77.95238, -
121.95,15928.5,541.30,-77.95238, -
122.00,15933.04,541.20,-64.95238, -
122.05,15942.11,541.00,-60.66667, -
122.10,15955.73,540.70,-52.04762, -
122.15,15955.73,540.70,-47.71429, -
122.20,15951.19,540.80,-47.71429, -
122.25,15946.65,540.90,-56.38095, -
122.30,15955.73,540.70,-43.38095, -
122.35,15955.73,540.70,-39.04762, -
122.40,15946.65,540.90,-34.71429, -
122.45,15923.97,541.40,-47.66667, -
122.50,15896.77,542.00,-64.90476, -
122.55,15883.18,542.30,-73.52381, -
122.60,15869.6,542.60,-82.14286, -
122.65,15865.07,542.70,-77.80952, -
122.70,15874.13,542.50,-69.19048, -
122.75,15878.65,542.40,-60.52381, -
122.80,15887.71,542.20,-51.90476, -
122.85,15887.71,542.20,-51.90476, -
122.90,15865.07,542.70,-73.47619, -
122.95,15842.45,543.20,-86.38095, -
123.00,15828.89,543.50,-94.95238, -
123.05,15833.41,543.40,-95, -
123.10,15837.93,543.30,-99.33334, -
123.15,15824.37,543.60,-125.1905, -
123.20,15824.37,543.60,-125.1905, -
123.25,15828.89,543.50,-116.5714, -
123.30,15819.85,543.70,-120.8571, -
123.35,15815.33,543.80,-133.8095, -
123.40,15824.37,543.60,-125.1905, -
123.45,15833.41,543.40,-107.9048, -
123.50,15833.41,543.40,-86.28571, -
123.55,15837.93,543.30,-56.09524, -
123.60,15828.89,543.50,-51.76191, -
123.65,15819.85,543.70,-47.42857, -
123.70,15815.33,543.80,-47.38095, -
123.75,15801.78,544.10,-68.90476, -
123.80,15783.71,544.50,-90.42857, -
123.85,15779.2,544.60,-103.3333, -
123.90,15774.69,544.70,-107.619, -
123.95,15774.69,544.70,-86.04762, -
124.00,15783.71,544.50,-55.90476, -
124.05,15788.23,544.40,-38.71429, -
124.10,15788.23,544.40,-43, -
124.15,15779.2,544.60,-55.90476, -
124.20,15779.2,544.60,-43, -
124.25,15783.71,544.50,-38.71429, -
124.30,15779.2,544.60,-47.28571, -
124.35,15770.18,544.80,-47.28571, -
124.40,15770.18,544.80,-43, -
124.45,15761.15,545.00,-60.19048, -
124.50,15747.63,545.30,-81.71429, -
124.55,15734.1,545.60,-94.57143, -
124.60,15720.58,545.90,-111.7143, -
124.65,15707.08,546.20,-115.9524, -
124.70,15702.57,546.30,-111.619, -
124.75,15702.57,546.30,-107.3333, -
124.80,15711.58,546.10,-85.85714, -
124.85,15716.08,546.00,-64.38095, -
124.90,15716.08,546.00,-60.09524, -
124.95,15711.58,546.10,-60.09524, -
125.00,15702.57,546.30,-68.66666, -
125.05,15693.57,546.50,-85.85714, -
125.10,15693.57,546.50,-90.14286, -
125.15,15684.57,546.70,-98.71429, -
125.20,15680.07,546.80,-94.38095, -
125.25,15671.08,547.00,-102.9524, -
125.30,15666.58,547.10,-111.5238, -
125.35,15653.09,547.40,-120.0952, -
125.40,15635.12,547.80,-128.5714, -
125.45,15626.14,548.00,-137.1429, -
125.50,15626.14,548.00,-128.5714, -
125.55,15626.14,548.00,-115.6667, -
125.60,15621.65,548.10,-107.0952, -
125.65,15617.16,548.20,-98.52381, -
125.70,15617.16,548.20,-85.66666, -
125.75,15617.16,548.20,-81.38095, -
125.80,15608.18,548.40,-89.95238, -
125.85,15603.7,548.50,-102.8095, -
125.90,15612.67,548.30,-98.52381, -
125.95,15621.65,548.10,-89.95238, -
126.00,15626.14,548.00,-81.38095, -
126.05,15621.65,548.10,-77.09524, -
126.10,15617.16,548.20,-72.80952, -
126.15,15617.16,548.20,-72.80952, -
126.20,15612.67,548.30,-68.52381, -
126.25,15608.18,548.40,-68.52381, -
126.30,15585.75,548.90,-81.33334, -
126.35,15572.3,549.20,-89.85714, -
126.40,15563.34,549.40,-85.52381, -
126.45,15554.38,549.60,-76.95238, -
126.50,15549.9,549.70,-72.66666, -
126.55,15549.9,549.70,-72.66666, -
126.60,15549.9,549.70,-72.66666, -
126.65,15549.9,549.70,-68.38095, -
126.70,15540.94,549.90,-72.61905, -
126.75,15540.94,549.90,-72.61905, -
126.80,15545.42,549.80,-68.33334, -
126.85,15554.38,549.60,-51.23809, -
126.90,15567.82,549.30,-34.14286, -
126.95,15567.82,549.30,-42.71429, -
127.00,15554.38,549.60,-64.09524, -
127.05,15545.42,549.80,-76.90476, -
127.10,15531.99,550.10,-85.42857, -
127.15,15527.51,550.20,-85.42857, -
127.20,15523.03,550.30,-89.66666, -
127.25,15514.08,550.50,-93.90476, -
127.30,15514.08,550.50,-89.61905, -
127.35,15505.14,550.70,-76.7619, -
127.40,15491.72,551.00,-76.71429, -
127.45,15482.78,551.20,-76.71429, -
127.50,15491.72,551.00,-59.66667, -
127.55,15496.19,550.90,-51.14286, -
127.60,15496.19,550.90,-51.14286, -
127.65,15491.72,551.00,-55.38095, -
127.70,15496.19,550.90,-51.14286, -
127.75,15491.72,551.00,-46.85714, -
127.80,15487.25,551.10,-51.09524, -
127.85,15482.78,551.20,-59.61905, -
127.90,15478.31,551.30,-72.38095, -
127.95,15469.38,551.50,-93.71429, -
128.00,15451.51,551.90,-110.7143, -
128.05,15433.66,552.30,-114.9048, -
128.10,15420.28,552.60,-119.1429, -
128.15,15415.82,552.70,-110.5714, -
128.20,15415.82,552.70,-106.2857, -
128.25,15415.82,552.70,-102.0476, -
128.30,15406.9,552.90,-102, -
128.35,15406.9,552.90,-102, -
128.40,15406.9,552.90,-93.47619, -
128.45,15406.9,552.90,-80.71429, -
128.50,15406.9,552.90,-72.19048, -
128.55,15406.9,552.90,-80.71429, -
128.60,15406.9,552.90,-84.95238, -
128.65,15406.9,552.90,-84.95238, -
128.70,15402.44,553.00,-84.95238, -
128.75,15397.98,553.10,-93.42857, -
128.80,15393.53,553.20,-93.42857, -
128.85,15393.53,553.20,-89.19048, -
128.90,15384.61,553.40,-93.42857, -
128.95,15380.16,553.50,-93.42857, -
129.00,15366.8,553.80,-97.61905, -
129.05,15353.45,554.10,-93.33334, -
129.10,15353.45,554.10,-76.33334, -
129.15,15349,554.20,-67.80952, -
129.20,15344.55,554.30,-67.80952, -
129.25,15340.1,554.40,-72.04762, -
129.30,15335.65,554.50,-76.28571, -
129.35,15335.65,554.50,-67.80952, -
129.40,15335.65,554.50,-67.80952, -
129.45,15335.65,554.50,-67.80952, -
129.50,15340.1,554.40,-63.57143, -
129.55,15344.55,554.30,-59.33333, -
129.60,15340.1,554.40,-63.57143, -
129.65,15331.2,554.60,-72.04762, -
129.70,15326.76,554.70,-76.28571, -
129.75,15326.76,554.70,-72.04762, -
129.80,15326.76,554.70,-67.80952, -
129.85,15317.86,554.90,-72.04762, -
129.90,15313.42,555.00,-76.28571, -
129.95,15304.53,555.20,-76.28571, -
130.00,15295.65,555.40,-80.52381, -
130.05,15295.65,555.40,-67.80952, -
130.10,15286.76,555.60,-63.57143, -
130.15,15291.21,555.50,-59.33333, -
130.20,15277.88,555.80,-67.7619, -
130.25,15273.44,555.90,-67.7619, -
130.30,15277.88,555.80,-59.28571, -
130.35,15277.88,555.80,-55.04762, -
130.40,15273.44,555.90,-59.28571, -
130.45,15269.01,556.00,-63.52381, -
130.50,15260.13,556.20,-72, -
130.55,15246.82,556.50,-88.90476, -
130.60,15237.96,556.70,-101.5714, -
130.65,15229.09,556.90,-105.7619, -
130.70,15224.66,557.00,-101.5238, -
130.75,15224.66,557.00,-97.28571, -
130.80,15233.52,556.80,-88.85714, -
130.85,15246.82,556.50,-76.19048, -
130.90,15242.39,556.60,-71.95238, -
130.95,15237.96,556.70,-71.95238, -
131.00,15233.52,556.80,-67.71429, -
131.05,15242.39,556.60,-50.80952, -
131.10,15237.96,556.70,-55.04762, -
131.15,15233.52,556.80,-50.80952, -
131.20,15229.09,556.90,-59.28571, -
131.25,15224.66,557.00,-50.85714, -
131.30,15215.79,557.20,-55.04762, -
131.35,15206.94,557.40,-67.71429, -
131.40,15198.08,557.60,-76.14286, -
131.45,15202.51,557.50,-67.66666, -
131.50,15202.51,557.50,-63.42857, -
131.55,15189.23,557.80,-67.61905, -
131.60,15162.68,558.40,-80.2381, -
131.65,15144.99,558.80,-88.66666, -
131.70,15136.15,559.00,-88.66666, -
131.75,15131.74,559.10,-88.61905, -
131.80,15122.9,559.30,-97.04762, -
131.85,15122.9,559.30,-105.4762, -
131.90,15122.9,559.30,-118.1429, -
131.95,15131.74,559.10,-105.4762, -
132.00,15140.57,558.90,-92.80952, -
132.05,15140.57,558.90,-88.57143, -
132.10,15140.57,558.90,-97, -
132.15,15144.99,558.80,-88.57143, -
132.20,15149.41,558.70,-80.14286, -
132.25,15140.57,558.90,-84.33334, -
132.30,15109.65,559.60,-109.5238, -
132.35,15087.59,560.10,-122.0952, -
132.40,15096.41,559.90,-105.2857, -
132.45,15100.82,559.80,-92.66666, -
132.50,15083.17,560.20,-113.7143, -
132.55,15074.35,560.40,-122.0952, -
132.60,15069.94,560.50,-113.619, -
132.65,15065.54,560.60,-92.52381, -
132.70,15056.72,560.80,-84.04762, -
132.75,15043.5,561.10,-88.19048, -
132.80,15039.09,561.20,-88.19048, -
132.85,15039.09,561.20,-79.7619, -
132.90,15047.91,561.00,-71.38095, -
132.95,15065.54,560.60,-54.57143, -
133.00,15069.94,560.50,-58.80952, -
133.05,15061.13,560.70,-75.61905, -
133.10,15034.69,561.30,-100.8095, -
133.15,15012.68,561.80,-121.7619, -
133.20,15003.88,562.00,-134.3333, -
133.25,14990.68,562.30,-151.0952, -
133.30,14990.68,562.30,-142.6667, -
133.35,14986.28,562.40,-117.4286, -
133.40,14981.89,562.50,-100.619, -
133.45,14986.28,562.40,-104.8095, -
133.50,14990.68,562.30,-104.8095, -
133.55,15003.88,562.00,-75.42857, -
133.60,14995.08,562.20,-75.42857, -
133.65,14973.09,562.70,-92.19048, -
133.70,14968.7,562.80,-92.19048, -
133.75,14964.3,562.90,-88, -
133.80,14964.3,562.90,-75.42857, -
133.85,14964.3,562.90,-71.2381, -
133.90,14964.3,562.90,-71.2381, -
133.95,14959.91,563.00,-83.80952, -
134.00,14946.74,563.30,-113.1905, -
134.05,14937.95,563.50,-125.7619, -
134.10,14937.95,563.50,-117.381, -
134.15,14937.95,563.50,-92.19048, -
134.20,14933.56,563.60,-75.42857, -
134.25,14924.79,563.80,-75.42857, -
134.30,14920.4,563.90,-67.04762, -
134.35,14920.4,563.90,-67.04762, -
134.40,14920.4,563.90,-62.85714, -
134.45,14916.01,564.00,-62.85714, -
134.50,14907.24,564.20,-75.38095, -
134.55,14902.85,564.30,-83.7619, -
134.60,14902.85,564.30,-96.33334, -
134.65,14898.47,564.40,-92.14286, -
134.70,14894.08,564.50,-75.38095, -
134.75,14894.08,564.50,-71.19048, -
134.80,14889.7,564.60,-71.19048, -
134.85,14885.32,564.70,-75.38095, -
134.90,14880.93,564.80,-79.57143, -
134.95,14872.17,565.00,-87.90476, -
135.00,14867.79,565.10,-87.90476, -
135.05,14867.79,565.10,-75.33334, -
135.10,14867.79,565.10,-66.95238, -
135.15,14859.03,565.30,-75.28571, -
135.20,14859.03,565.30,-75.28571, -
135.25,14850.27,565.50,-79.42857, -
135.30,14841.52,565.70,-79.38095, -
135.35,14845.9,565.60,-71, -
135.40,14850.27,565.50,-66.80952, -
135.45,14841.52,565.70,-75.14286, -
135.50,14841.52,565.70,-70.95238, -
135.55,14837.15,565.80,-66.80952, -
135.60,14837.15,565.80,-62.61905, -
135.65,14841.52,565.70,-58.42857, -
135.70,14841.52,565.70,-54.23809, -
135.75,14845.9,565.60,-45.85714, -
135.80,14850.27,565.50,-41.66667, -
135.85,14841.52,565.70,-45.80952, -
135.90,14837.15,565.80,-45.80952, -
135.95,14832.77,565.90,-45.80952, -
136.00,14828.39,566.00,-41.61905, -
136.05,14837.15,565.80,-29.09524, -
136.10,14832.77,565.90,-33.28571, -
136.15,14824.02,566.10,-41.61905, -
136.20,14815.27,566.30,-41.61905, -
136.25,14802.16,566.60,-54.09524, -
136.30,14793.42,566.80,-54.09524, -
136.35,14789.05,566.90,-49.90476, -
136.40,14789.05,566.90,-54.09524, -
136.45,14784.68,567.00,-62.42857, -
136.50,14780.31,567.10,-58.23809, -
136.55,14771.58,567.30,-66.57143, -
136.60,14767.21,567.40,-66.52381, -
136.65,14775.95,567.20,-58.19048, -
136.70,14775.95,567.20,-62.38095, -
